,fid,GRIDCODE,region,country,lat,lng,iso3
5207,23858,23859,North America,Cuba,23.5,-81.5,CUB
5208,23859,23860,North America,Cuba,23.5,-80.5,CUB
5209,24215,24216,North America,Cuba,22.5,-84.5,CUB
5210,24216,24217,North America,Cuba,22.5,-83.5,CUB
5211,24217,24218,North America,Cuba,22.5,-82.5,CUB
5212,24218,24219,North America,Cuba,22.5,-81.5,CUB
5213,24219,24220,North America,Cuba,22.5,-80.5,CUB
5214,24220,24221,North America,Cuba,22.5,-79.5,CUB
5215,24221,24222,North America,Cuba,22.5,-78.5,CUB
5216,24576,24577,North America,Cuba,21.5,-83.5,CUB
5217,24577,24578,North America,Cuba,21.5,-82.5,CUB
5218,24580,24581,North America,Cuba,21.5,-79.5,CUB
5219,24581,24582,North America,Cuba,21.5,-78.5,CUB
5220,24582,24583,North America,Cuba,21.5,-77.5,CUB
5221,24583,24584,North America,Cuba,21.5,-76.5,CUB
5222,24584,24585,North America,Cuba,21.5,-75.5,CUB
5223,24941,24942,North America,Cuba,20.5,-78.5,CUB
5224,24942,24943,North America,Cuba,20.5,-77.5,CUB
5225,24943,24944,North America,Cuba,20.5,-76.5,CUB
5226,24944,24945,North America,Cuba,20.5,-75.5,CUB
5227,24945,24946,North America,Cuba,20.5,-74.5,CUB
5228,25305,25306,North America,Cuba,19.5,-74.5,CUB
5229,24762,24763,South Asia,Lao People's Democratic Republic,21.5,102.5,LAO
5230,24763,24764,South Asia,Lao People's Democratic Republic,21.5,103.5,LAO
5231,25121,25122,South Asia,Lao People's Democratic Republic,20.5,101.5,LAO
5232,25122,25123,South Asia,Lao People's Democratic Republic,20.5,102.5,LAO
5233,25123,25124,South Asia,Lao People's Democratic Republic,20.5,103.5,LAO
5234,25124,25125,South Asia,Lao People's Democratic Republic,20.5,104.5,LAO
5235,25480,25481,South Asia,Lao People's Democratic Republic,19.5,100.5,LAO
5236,25481,25482,South Asia,Lao People's Democratic Republic,19.5,101.5,LAO
5237,25482,25483,South Asia,Lao People's Democratic Republic,19.5,102.5,LAO
5238,25483,25484,South Asia,Lao People's Democratic Republic,19.5,103.5,LAO
5239,25484,25485,South Asia,Lao People's Democratic Republic,19.5,104.5,LAO
5240,25841,25842,South Asia,Lao People's Democratic Republic,18.5,101.5,LAO
5241,25842,25843,South Asia,Lao People's Democratic Republic,18.5,102.5,LAO
5242,25843,25844,South Asia,Lao People's Democratic Republic,18.5,103.5,LAO
5243,25844,25845,South Asia,Lao People's Democratic Republic,18.5,104.5,LAO
5244,25845,25846,South Asia,Lao People's Democratic Republic,18.5,105.5,LAO
5245,26200,26201,South Asia,Lao People's Democratic Republic,17.5,100.5,LAO
5246,26201,26202,South Asia,Lao People's Democratic Republic,17.5,101.5,LAO
5247,26202,26203,South Asia,Lao People's Democratic Republic,17.5,102.5,LAO
5248,26203,26204,South Asia,Lao People's Democratic Republic,17.5,103.5,LAO
5249,26204,26205,South Asia,Lao People's Democratic Republic,17.5,104.5,LAO
5250,26205,26206,South Asia,Lao People's Democratic Republic,17.5,105.5,LAO
5251,26206,26207,South Asia,Lao People's Democratic Republic,17.5,106.5,LAO
5252,26564,26565,South Asia,Lao People's Democratic Republic,16.5,104.5,LAO
5253,26565,26566,South Asia,Lao People's Democratic Republic,16.5,105.5,LAO
5254,26566,26567,South Asia,Lao People's Democratic Republic,16.5,106.5,LAO
5255,26567,26568,South Asia,Lao People's Democratic Republic,16.5,107.5,LAO
5256,26925,26926,South Asia,Lao People's Democratic Republic,15.5,105.5,LAO
5257,26926,26927,South Asia,Lao People's Democratic Republic,15.5,106.5,LAO
5258,26927,26928,South Asia,Lao People's Democratic Republic,15.5,107.5,LAO
5259,27285,27286,South Asia,Lao People's Democratic Republic,14.5,105.5,LAO
5260,27286,27287,South Asia,Lao People's Democratic Republic,14.5,106.5,LAO
5261,27287,27288,South Asia,Lao People's Democratic Republic,14.5,107.5,LAO
5262,27645,27646,South Asia,Lao People's Democratic Republic,13.5,105.5,LAO
5263,27646,27647,South Asia,Lao People's Democratic Republic,13.5,106.5,LAO
5264,24764,24765,South Asia,Viet Nam,21.5,104.5,VNM
5265,24765,24766,South Asia,Viet Nam,21.5,105.5,VNM
5266,25125,25126,South Asia,Viet Nam,20.5,105.5,VNM
5267,25126,25127,South Asia,Viet Nam,20.5,106.5,VNM
5268,25127,25128,South Asia,Viet Nam,20.5,107.5,VNM
5269,25485,25486,South Asia,Viet Nam,19.5,105.5,VNM
5270,25846,25847,South Asia,Viet Nam,18.5,106.5,VNM
5271,26207,26208,South Asia,Viet Nam,17.5,107.5,VNM
5272,26568,26569,South Asia,Viet Nam,16.5,108.5,VNM
5273,26928,26929,South Asia,Viet Nam,15.5,108.5,VNM
5274,27288,27289,South Asia,Viet Nam,14.5,108.5,VNM
5275,27289,27290,South Asia,Viet Nam,14.5,109.5,VNM
5276,27648,27649,South Asia,Viet Nam,13.5,108.5,VNM
5277,27649,27650,South Asia,Viet Nam,13.5,109.5,VNM
5278,28008,28009,South Asia,Viet Nam,12.5,108.5,VNM
5279,28009,28010,South Asia,Viet Nam,12.5,109.5,VNM
5280,28367,28368,South Asia,Viet Nam,11.5,107.5,VNM
5281,28368,28369,South Asia,Viet Nam,11.5,108.5,VNM
5282,28369,28370,South Asia,Viet Nam,11.5,109.5,VNM
5283,28727,28728,South Asia,Viet Nam,10.5,107.5,VNM
5284,28728,28729,South Asia,Viet Nam,10.5,108.5,VNM
5285,29084,29085,South Asia,Viet Nam,9.5,104.5,VNM
5286,29085,29086,South Asia,Viet Nam,9.5,105.5,VNM
5287,29086,29087,South Asia,Viet Nam,9.5,106.5,VNM
5288,29444,29445,South Asia,Viet Nam,8.5,104.5,VNM
5289,29445,29446,South Asia,Viet Nam,8.5,105.5,VNM
5290,24947,24948,North America,Haiti,20.5,-72.5,HTI
5291,25306,25307,North America,Haiti,19.5,-73.5,HTI
5292,25307,25308,North America,Haiti,19.5,-72.5,HTI
5293,25665,25666,North America,Haiti,18.5,-74.5,HTI
5294,25666,25667,North America,Haiti,18.5,-73.5,HTI
5295,25050,25051,Africa,Sudan,20.5,30.5,SDN
5296,25410,25411,Africa,Sudan,19.5,30.5,SDN
5297,25417,25418,Africa,Sudan,19.5,37.5,SDN
5298,25770,25771,Africa,Sudan,18.5,30.5,SDN
5299,25771,25772,Africa,Sudan,18.5,31.5,SDN
5300,25773,25774,Africa,Sudan,18.5,33.5,SDN
5301,25777,25778,Africa,Sudan,18.5,37.5,SDN
5302,26131,26132,Africa,Sudan,17.5,31.5,SDN
5303,26133,26134,Africa,Sudan,17.5,33.5,SDN
5304,26134,26135,Africa,Sudan,17.5,34.5,SDN
5305,26492,26493,Africa,Sudan,16.5,32.5,SDN
5306,26493,26494,Africa,Sudan,16.5,33.5,SDN
5307,26494,26495,Africa,Sudan,16.5,34.5,SDN
5308,26495,26496,Africa,Sudan,16.5,35.5,SDN
5309,26852,26853,Africa,Sudan,15.5,32.5,SDN
5310,26853,26854,Africa,Sudan,15.5,33.5,SDN
5311,26854,26855,Africa,Sudan,15.5,34.5,SDN
5312,26855,26856,Africa,Sudan,15.5,35.5,SDN
5313,27203,27204,Africa,Sudan,14.5,23.5,SDN
5314,27204,27205,Africa,Sudan,14.5,24.5,SDN
5315,27205,27206,Africa,Sudan,14.5,25.5,SDN
5316,27208,27209,Africa,Sudan,14.5,28.5,SDN
5317,27209,27210,Africa,Sudan,14.5,29.5,SDN
5318,27210,27211,Africa,Sudan,14.5,30.5,SDN
5319,27211,27212,Africa,Sudan,14.5,31.5,SDN
5320,27212,27213,Africa,Sudan,14.5,32.5,SDN
5321,27213,27214,Africa,Sudan,14.5,33.5,SDN
5322,27214,27215,Africa,Sudan,14.5,34.5,SDN
5323,27215,27216,Africa,Sudan,14.5,35.5,SDN
5324,27563,27564,Africa,Sudan,13.5,23.5,SDN
5325,27564,27565,Africa,Sudan,13.5,24.5,SDN
5326,27565,27566,Africa,Sudan,13.5,25.5,SDN
5327,27566,27567,Africa,Sudan,13.5,26.5,SDN
5328,27567,27568,Africa,Sudan,13.5,27.5,SDN
5329,27568,27569,Africa,Sudan,13.5,28.5,SDN
5330,27569,27570,Africa,Sudan,13.5,29.5,SDN
5331,27570,27571,Africa,Sudan,13.5,30.5,SDN
5332,27571,27572,Africa,Sudan,13.5,31.5,SDN
5333,27572,27573,Africa,Sudan,13.5,32.5,SDN
5334,27573,27574,Africa,Sudan,13.5,33.5,SDN
5335,27574,27575,Africa,Sudan,13.5,34.5,SDN
5336,27575,27576,Africa,Sudan,13.5,35.5,SDN
5337,27923,27924,Africa,Sudan,12.5,23.5,SDN
5338,27924,27925,Africa,Sudan,12.5,24.5,SDN
5339,27925,27926,Africa,Sudan,12.5,25.5,SDN
5340,27926,27927,Africa,Sudan,12.5,26.5,SDN
5341,27927,27928,Africa,Sudan,12.5,27.5,SDN
5342,27928,27929,Africa,Sudan,12.5,28.5,SDN
5343,27929,27930,Africa,Sudan,12.5,29.5,SDN
5344,27930,27931,Africa,Sudan,12.5,30.5,SDN
5345,27931,27932,Africa,Sudan,12.5,31.5,SDN
5346,27932,27933,Africa,Sudan,12.5,32.5,SDN
5347,27933,27934,Africa,Sudan,12.5,33.5,SDN
5348,27934,27935,Africa,Sudan,12.5,34.5,SDN
5349,28283,28284,Africa,Sudan,11.5,23.5,SDN
5350,28284,28285,Africa,Sudan,11.5,24.5,SDN
5351,28285,28286,Africa,Sudan,11.5,25.5,SDN
5352,28286,28287,Africa,Sudan,11.5,26.5,SDN
5353,28287,28288,Africa,Sudan,11.5,27.5,SDN
5354,28288,28289,Africa,Sudan,11.5,28.5,SDN
5355,28289,28290,Africa,Sudan,11.5,29.5,SDN
5356,28290,28291,Africa,Sudan,11.5,30.5,SDN
5357,28291,28292,Africa,Sudan,11.5,31.5,SDN
5358,28292,28293,Africa,Sudan,11.5,32.5,SDN
5359,28293,28294,Africa,Sudan,11.5,33.5,SDN
5360,28644,28645,Africa,Sudan,10.5,24.5,SDN
5361,28645,28646,Africa,Sudan,10.5,25.5,SDN
5362,28646,28647,Africa,Sudan,10.5,26.5,SDN
5363,28647,28648,Africa,Sudan,10.5,27.5,SDN
5364,28648,28649,Africa,Sudan,10.5,28.5,SDN
5365,28649,28650,Africa,Sudan,10.5,29.5,SDN
5366,28650,28651,Africa,Sudan,10.5,30.5,SDN
5367,28651,28652,Africa,Sudan,10.5,31.5,SDN
5368,28652,28653,Africa,Sudan,10.5,32.5,SDN
5369,28653,28654,Africa,Sudan,10.5,33.5,SDN
5370,29004,29005,Africa,Sudan,9.5,24.5,SDN
5371,29005,29006,Africa,Sudan,9.5,25.5,SDN
5372,29006,29007,Africa,Sudan,9.5,26.5,SDN
5373,29007,29008,Africa,Sudan,9.5,27.5,SDN
5374,29008,29009,Africa,Sudan,9.5,28.5,SDN
5375,29009,29010,Africa,Sudan,9.5,29.5,SDN
5376,29010,29011,Africa,Sudan,9.5,30.5,SDN
5377,29011,29012,Africa,Sudan,9.5,31.5,SDN
5378,29012,29013,Africa,Sudan,9.5,32.5,SDN
5379,29013,29014,Africa,Sudan,9.5,33.5,SDN
5380,29365,29366,Africa,Sudan,8.5,25.5,SDN
5381,29367,29368,Africa,Sudan,8.5,27.5,SDN
5382,29368,29369,Africa,Sudan,8.5,28.5,SDN
5383,29369,29370,Africa,Sudan,8.5,29.5,SDN
5384,29370,29371,Africa,Sudan,8.5,30.5,SDN
5385,29371,29372,Africa,Sudan,8.5,31.5,SDN
5386,29372,29373,Africa,Sudan,8.5,32.5,SDN
5387,29728,29729,Africa,Sudan,7.5,28.5,SDN
5388,29729,29730,Africa,Sudan,7.5,29.5,SDN
5389,29730,29731,Africa,Sudan,7.5,30.5,SDN
5390,29731,29732,Africa,Sudan,7.5,31.5,SDN
5391,30089,30090,Africa,Sudan,6.5,29.5,SDN
5392,30090,30091,Africa,Sudan,6.5,30.5,SDN
5393,30091,30092,Africa,Sudan,6.5,31.5,SDN
5394,30092,30093,Africa,Sudan,6.5,32.5,SDN
5395,30093,30094,Africa,Sudan,6.5,33.5,SDN
5396,30450,30451,Africa,Sudan,5.5,30.5,SDN
5397,30451,30452,Africa,Sudan,5.5,31.5,SDN
5398,30452,30453,Africa,Sudan,5.5,32.5,SDN
5399,30453,30454,Africa,Sudan,5.5,33.5,SDN
5400,30811,30812,Africa,Sudan,4.5,31.5,SDN
5401,30812,30813,Africa,Sudan,4.5,32.5,SDN
5402,25308,25309,North America,Dominican Republic,19.5,-71.5,DOM
5403,25309,25310,North America,Dominican Republic,19.5,-70.5,DOM
5404,25310,25311,North America,Dominican Republic,19.5,-69.5,DOM
5405,25667,25668,North America,Dominican Republic,18.5,-72.5,DOM
5406,25668,25669,North America,Dominican Republic,18.5,-71.5,DOM
5407,25669,25670,North America,Dominican Republic,18.5,-70.5,DOM
5408,25670,25671,North America,Dominican Republic,18.5,-69.5,DOM
5409,25671,25672,North America,Dominican Republic,18.5,-68.5,DOM
5410,26028,26029,North America,Dominican Republic,17.5,-71.5,DOM
5411,25501,25502,South Asia,Philippines,19.5,121.5,PHL
5412,25860,25861,South Asia,Philippines,18.5,120.5,PHL
5413,25861,25862,South Asia,Philippines,18.5,121.5,PHL
5414,25862,25863,South Asia,Philippines,18.5,122.5,PHL
5415,26220,26221,South Asia,Philippines,17.5,120.5,PHL
5416,26221,26222,South Asia,Philippines,17.5,121.5,PHL
5417,26222,26223,South Asia,Philippines,17.5,122.5,PHL
5418,26579,26580,South Asia,Philippines,16.5,119.5,PHL
5419,26580,26581,South Asia,Philippines,16.5,120.5,PHL
5420,26581,26582,South Asia,Philippines,16.5,121.5,PHL
5421,26582,26583,South Asia,Philippines,16.5,122.5,PHL
5422,26939,26940,South Asia,Philippines,15.5,119.5,PHL
5423,26940,26941,South Asia,Philippines,15.5,120.5,PHL
5424,26941,26942,South Asia,Philippines,15.5,121.5,PHL
5425,27300,27301,South Asia,Philippines,14.5,120.5,PHL
5426,27301,27302,South Asia,Philippines,14.5,121.5,PHL
5427,27302,27303,South Asia,Philippines,14.5,122.5,PHL
5428,27303,27304,South Asia,Philippines,14.5,123.5,PHL
5429,27304,27305,South Asia,Philippines,14.5,124.5,PHL
5430,27660,27661,South Asia,Philippines,13.5,120.5,PHL
5431,27661,27662,South Asia,Philippines,13.5,121.5,PHL
5432,27662,27663,South Asia,Philippines,13.5,122.5,PHL
5433,27663,27664,South Asia,Philippines,13.5,123.5,PHL
5434,27664,27665,South Asia,Philippines,13.5,124.5,PHL
5435,28019,28020,South Asia,Philippines,12.5,119.5,PHL
5436,28020,28021,South Asia,Philippines,12.5,120.5,PHL
5437,28021,28022,South Asia,Philippines,12.5,121.5,PHL
5438,28022,28023,South Asia,Philippines,12.5,122.5,PHL
5439,28023,28024,South Asia,Philippines,12.5,123.5,PHL
5440,28024,28025,South Asia,Philippines,12.5,124.5,PHL
5441,28025,28026,South Asia,Philippines,12.5,125.5,PHL
5442,28379,28380,South Asia,Philippines,11.5,119.5,PHL
5443,28380,28381,South Asia,Philippines,11.5,120.5,PHL
5444,28381,28382,South Asia,Philippines,11.5,121.5,PHL
5445,28382,28383,South Asia,Philippines,11.5,122.5,PHL
5446,28383,28384,South Asia,Philippines,11.5,123.5,PHL
5447,28384,28385,South Asia,Philippines,11.5,124.5,PHL
5448,28385,28386,South Asia,Philippines,11.5,125.5,PHL
5449,28739,28740,South Asia,Philippines,10.5,119.5,PHL
5450,28741,28742,South Asia,Philippines,10.5,121.5,PHL
5451,28742,28743,South Asia,Philippines,10.5,122.5,PHL
5452,28743,28744,South Asia,Philippines,10.5,123.5,PHL
5453,28744,28745,South Asia,Philippines,10.5,124.5,PHL
5454,28745,28746,South Asia,Philippines,10.5,125.5,PHL
5455,29098,29099,South Asia,Philippines,9.5,118.5,PHL
5456,29102,29103,South Asia,Philippines,9.5,122.5,PHL
5457,29103,29104,South Asia,Philippines,9.5,123.5,PHL
5458,29104,29105,South Asia,Philippines,9.5,124.5,PHL
5459,29105,29106,South Asia,Philippines,9.5,125.5,PHL
5460,29106,29107,South Asia,Philippines,9.5,126.5,PHL
5461,29457,29458,South Asia,Philippines,8.5,117.5,PHL
5462,29462,29463,South Asia,Philippines,8.5,122.5,PHL
5463,29463,29464,South Asia,Philippines,8.5,123.5,PHL
5464,29464,29465,South Asia,Philippines,8.5,124.5,PHL
5465,29465,29466,South Asia,Philippines,8.5,125.5,PHL
5466,29466,29467,South Asia,Philippines,8.5,126.5,PHL
5467,29821,29822,South Asia,Philippines,7.5,121.5,PHL
5468,29822,29823,South Asia,Philippines,7.5,122.5,PHL
5469,29823,29824,South Asia,Philippines,7.5,123.5,PHL
5470,29824,29825,South Asia,Philippines,7.5,124.5,PHL
5471,29825,29826,South Asia,Philippines,7.5,125.5,PHL
5472,29826,29827,South Asia,Philippines,7.5,126.5,PHL
5473,30181,30182,South Asia,Philippines,6.5,121.5,PHL
5474,30182,30183,South Asia,Philippines,6.5,122.5,PHL
5475,30184,30185,South Asia,Philippines,6.5,124.5,PHL
5476,30185,30186,South Asia,Philippines,6.5,125.5,PHL
5477,30186,30187,South Asia,Philippines,6.5,126.5,PHL
5478,30545,30546,South Asia,Philippines,5.5,125.5,PHL
5479,25661,25662,North America,Jamaica,18.5,-78.5,JAM
5480,25662,25663,North America,Jamaica,18.5,-77.5,JAM
5481,25663,25664,North America,Jamaica,18.5,-76.5,JAM
5482,26022,26023,North America,Jamaica,17.5,-77.5,JAM
5483,25672,25673,North America,Puerto Rico,18.5,-67.5,PRI
5484,25673,25674,North America,Puerto Rico,18.5,-66.5,PRI
5485,25674,25675,North America,Puerto Rico,18.5,-65.5,PRI
5486,25838,25839,South Asia,Thailand,18.5,98.5,THA
5487,25839,25840,South Asia,Thailand,18.5,99.5,THA
5488,25840,25841,South Asia,Thailand,18.5,100.5,THA
5489,26199,26200,South Asia,Thailand,17.5,99.5,THA
5490,26559,26560,South Asia,Thailand,16.5,99.5,THA
5491,26560,26561,South Asia,Thailand,16.5,100.5,THA
5492,26561,26562,South Asia,Thailand,16.5,101.5,THA
5493,26562,26563,South Asia,Thailand,16.5,102.5,THA
5494,26563,26564,South Asia,Thailand,16.5,103.5,THA
5495,26919,26920,South Asia,Thailand,15.5,99.5,THA
5496,26920,26921,South Asia,Thailand,15.5,100.5,THA
5497,26921,26922,South Asia,Thailand,15.5,101.5,THA
5498,26922,26923,South Asia,Thailand,15.5,102.5,THA
5499,26923,26924,South Asia,Thailand,15.5,103.5,THA
5500,26924,26925,South Asia,Thailand,15.5,104.5,THA
5501,27280,27281,South Asia,Thailand,14.5,100.5,THA
5502,27281,27282,South Asia,Thailand,14.5,101.5,THA
5503,27640,27641,South Asia,Thailand,13.5,100.5,THA
5504,27641,27642,South Asia,Thailand,13.5,101.5,THA
5505,28000,28001,South Asia,Thailand,12.5,100.5,THA
5506,28001,28002,South Asia,Thailand,12.5,101.5,THA
5507,29079,29080,South Asia,Thailand,9.5,99.5,THA
5508,29080,29081,South Asia,Thailand,9.5,100.5,THA
5509,29438,29439,South Asia,Thailand,8.5,98.5,THA
5510,29439,29440,South Asia,Thailand,8.5,99.5,THA
5511,29440,29441,South Asia,Thailand,8.5,100.5,THA
5512,29798,29799,South Asia,Thailand,7.5,98.5,THA
5513,29799,29800,South Asia,Thailand,7.5,99.5,THA
5514,29800,29801,South Asia,Thailand,7.5,100.5,THA
5515,26083,26084,Africa,Mauritania,17.5,-16.5,MRT
5516,26084,26085,Africa,Mauritania,17.5,-15.5,MRT
5517,26085,26086,Africa,Mauritania,17.5,-14.5,MRT
5518,26086,26087,Africa,Mauritania,17.5,-13.5,MRT
5519,26087,26088,Africa,Mauritania,17.5,-12.5,MRT
5520,26088,26089,Africa,Mauritania,17.5,-11.5,MRT
5521,26089,26090,Africa,Mauritania,17.5,-10.5,MRT
5522,26443,26444,Africa,Mauritania,16.5,-16.5,MRT
5523,26444,26445,Africa,Mauritania,16.5,-15.5,MRT
5524,26445,26446,Africa,Mauritania,16.5,-14.5,MRT
5525,26446,26447,Africa,Mauritania,16.5,-13.5,MRT
5526,26447,26448,Africa,Mauritania,16.5,-12.5,MRT
5527,26448,26449,Africa,Mauritania,16.5,-11.5,MRT
5528,26449,26450,Africa,Mauritania,16.5,-10.5,MRT
5529,26450,26451,Africa,Mauritania,16.5,-9.5,MRT
5530,26451,26452,Africa,Mauritania,16.5,-8.5,MRT
5531,26452,26453,Africa,Mauritania,16.5,-7.5,MRT
5532,26453,26454,Africa,Mauritania,16.5,-6.5,MRT
5533,26454,26455,Africa,Mauritania,16.5,-5.5,MRT
5534,26806,26807,Africa,Mauritania,15.5,-13.5,MRT
5535,26807,26808,Africa,Mauritania,15.5,-12.5,MRT
5536,26808,26809,Africa,Mauritania,15.5,-11.5,MRT
5537,26809,26810,Africa,Mauritania,15.5,-10.5,MRT
5538,26810,26811,Africa,Mauritania,15.5,-9.5,MRT
5539,26811,26812,Africa,Mauritania,15.5,-8.5,MRT
5540,26812,26813,Africa,Mauritania,15.5,-7.5,MRT
5541,26813,26814,Africa,Mauritania,15.5,-6.5,MRT
5542,26814,26815,Africa,Mauritania,15.5,-5.5,MRT
5543,27167,27168,Africa,Mauritania,14.5,-12.5,MRT
5544,27168,27169,Africa,Mauritania,14.5,-11.5,MRT
5545,26137,26138,Africa,Eritrea,17.5,37.5,ERI
5546,26138,26139,Africa,Eritrea,17.5,38.5,ERI
5547,26496,26497,Africa,Eritrea,16.5,36.5,ERI
5548,26497,26498,Africa,Eritrea,16.5,37.5,ERI
5549,26498,26499,Africa,Eritrea,16.5,38.5,ERI
5550,26856,26857,Africa,Eritrea,15.5,36.5,ERI
5551,26857,26858,Africa,Eritrea,15.5,37.5,ERI
5552,26858,26859,Africa,Eritrea,15.5,38.5,ERI
5553,26859,26860,Africa,Eritrea,15.5,39.5,ERI
5554,26370,26371,North America,Belize,16.5,-89.5,BLZ
5555,26371,26372,North America,Belize,16.5,-88.5,BLZ
5556,26730,26731,North America,Belize,15.5,-89.5,BLZ
5557,26731,26732,North America,Belize,15.5,-88.5,BLZ
5558,26455,26456,Africa,Mali,16.5,-4.5,MLI
5559,26456,26457,Africa,Mali,16.5,-3.5,MLI
5560,26457,26458,Africa,Mali,16.5,-2.5,MLI
5561,26458,26459,Africa,Mali,16.5,-1.5,MLI
5562,26459,26460,Africa,Mali,16.5,-0.5,MLI
5563,26460,26461,Africa,Mali,16.5,0.5,MLI
5564,26461,26462,Africa,Mali,16.5,1.5,MLI
5565,26462,26463,Africa,Mali,16.5,2.5,MLI
5566,26463,26464,Africa,Mali,16.5,3.5,MLI
5567,26464,26465,Africa,Mali,16.5,4.5,MLI
5568,26815,26816,Africa,Mali,15.5,-4.5,MLI
5569,26816,26817,Africa,Mali,15.5,-3.5,MLI
5570,26817,26818,Africa,Mali,15.5,-2.5,MLI
5571,26818,26819,Africa,Mali,15.5,-1.5,MLI
5572,26819,26820,Africa,Mali,15.5,-0.5,MLI
5573,26820,26821,Africa,Mali,15.5,0.5,MLI
5574,26821,26822,Africa,Mali,15.5,1.5,MLI
5575,26822,26823,Africa,Mali,15.5,2.5,MLI
5576,26823,26824,Africa,Mali,15.5,3.5,MLI
5577,27169,27170,Africa,Mali,14.5,-10.5,MLI
5578,27170,27171,Africa,Mali,14.5,-9.5,MLI
5579,27171,27172,Africa,Mali,14.5,-8.5,MLI
5580,27172,27173,Africa,Mali,14.5,-7.5,MLI
5581,27173,27174,Africa,Mali,14.5,-6.5,MLI
5582,27174,27175,Africa,Mali,14.5,-5.5,MLI
5583,27175,27176,Africa,Mali,14.5,-4.5,MLI
5584,27176,27177,Africa,Mali,14.5,-3.5,MLI
5585,27177,27178,Africa,Mali,14.5,-2.5,MLI
5586,27178,27179,Africa,Mali,14.5,-1.5,MLI
5587,27179,27180,Africa,Mali,14.5,-0.5,MLI
5588,27180,27181,Africa,Mali,14.5,0.5,MLI
5589,27527,27528,Africa,Mali,13.5,-12.5,MLI
5590,27528,27529,Africa,Mali,13.5,-11.5,MLI
5591,27529,27530,Africa,Mali,13.5,-10.5,MLI
5592,27530,27531,Africa,Mali,13.5,-9.5,MLI
5593,27531,27532,Africa,Mali,13.5,-8.5,MLI
5594,27532,27533,Africa,Mali,13.5,-7.5,MLI
5595,27533,27534,Africa,Mali,13.5,-6.5,MLI
5596,27534,27535,Africa,Mali,13.5,-5.5,MLI
5597,27535,27536,Africa,Mali,13.5,-4.5,MLI
5598,27536,27537,Africa,Mali,13.5,-3.5,MLI
5599,27537,27538,Africa,Mali,13.5,-2.5,MLI
5600,27892,27893,Africa,Mali,12.5,-7.5,MLI
5601,27893,27894,Africa,Mali,12.5,-6.5,MLI
5602,27894,27895,Africa,Mali,12.5,-5.5,MLI
5603,27895,27896,Africa,Mali,12.5,-4.5,MLI
5604,28252,28253,Africa,Mali,11.5,-7.5,MLI
5605,28253,28254,Africa,Mali,11.5,-6.5,MLI
5606,28254,28255,Africa,Mali,11.5,-5.5,MLI
5607,28255,28256,Africa,Mali,11.5,-4.5,MLI
5608,26465,26466,Africa,Niger,16.5,5.5,NER
5609,26466,26467,Africa,Niger,16.5,6.5,NER
5610,26824,26825,Africa,Niger,15.5,4.5,NER
5611,26825,26826,Africa,Niger,15.5,5.5,NER
5612,26826,26827,Africa,Niger,15.5,6.5,NER
5613,26827,26828,Africa,Niger,15.5,7.5,NER
5614,26828,26829,Africa,Niger,15.5,8.5,NER
5615,27181,27182,Africa,Niger,14.5,1.5,NER
5616,27182,27183,Africa,Niger,14.5,2.5,NER
5617,27183,27184,Africa,Niger,14.5,3.5,NER
5618,27184,27185,Africa,Niger,14.5,4.5,NER
5619,27185,27186,Africa,Niger,14.5,5.5,NER
5620,27186,27187,Africa,Niger,14.5,6.5,NER
5621,27187,27188,Africa,Niger,14.5,7.5,NER
5622,27188,27189,Africa,Niger,14.5,8.5,NER
5623,27189,27190,Africa,Niger,14.5,9.5,NER
5624,27190,27191,Africa,Niger,14.5,10.5,NER
5625,27191,27192,Africa,Niger,14.5,11.5,NER
5626,27192,27193,Africa,Niger,14.5,12.5,NER
5627,27540,27541,Africa,Niger,13.5,0.5,NER
5628,27541,27542,Africa,Niger,13.5,1.5,NER
5629,27542,27543,Africa,Niger,13.5,2.5,NER
5630,27543,27544,Africa,Niger,13.5,3.5,NER
5631,27901,27902,Africa,Niger,12.5,1.5,NER
5632,26504,26505,Eurasia,Yemen,16.5,44.5,YEM
5633,26508,26509,Eurasia,Yemen,16.5,48.5,YEM
5634,26509,26510,Eurasia,Yemen,16.5,49.5,YEM
5635,26862,26863,Eurasia,Yemen,15.5,42.5,YEM
5636,26863,26864,Eurasia,Yemen,15.5,43.5,YEM
5637,26864,26865,Eurasia,Yemen,15.5,44.5,YEM
5638,26865,26866,Eurasia,Yemen,15.5,45.5,YEM
5639,26867,26868,Eurasia,Yemen,15.5,47.5,YEM
5640,26868,26869,Eurasia,Yemen,15.5,48.5,YEM
5641,26869,26870,Eurasia,Yemen,15.5,49.5,YEM
